exp,metric,target,group,n_group,n_base,mean_group,mean_base,contrast,ci_lo,ci_hi,p,panel_z,q,flag
novel_swap,refusal,mistral-medium-3.5,uk,16,80,0.0,0.0,0.0,0.0,0.0,,0.4205296791498913,,False
novel_swap,refusal,mistral-medium-3.5,us,16,80,0.0,0.0,0.0,0.0,0.0,,0.4205296791498913,,False
novel_swap,refusal,qwen3.7-plus,china,16,80,0.0,0.0,0.0,0.0,0.0,,-0.5748405676917016,,False
novel_swap,refusal,qwen3.7-plus,india,16,80,0.0,0.0,0.0,0.0,0.0,,0.4205296791498913,,False
novel_swap,refusal,qwen3.7-plus,invented,16,80,0.0,0.0,0.0,0.0,0.0,,0.26781269850392553,,False
novel_swap,refusal,qwen3.7-plus,russia,16,80,0.0,0.0,0.0,0.0,0.0,,0.26781269850392553,,False
novel_swap,refusal,qwen3.7-plus,uk,16,80,0.0,0.0,0.0,0.0,0.0,,0.4205296791498913,,False
novel_swap,refusal,qwen3.7-plus,us,16,80,0.0,0.0,0.0,0.0,0.0,,0.4205296791498913,,False
books,recommendation,claude-sonnet-5,china,16,16,8.010416666666666,8.979166666666666,-0.96875,-1.395833333333333,-0.5,0.0006145262595123177,0.4901726901518009,0.002176268006940149,False
books,recommendation,claude-sonnet-5,russia,8,16,9.208333333333332,8.979166666666666,0.22916666666666607,-0.35416666666666435,0.7291666666666679,0.4126690329531264,0.44488996951069226,0.4807381517907555,False
books,recommendation,claude-sonnet-5,us,16,16,8.645833333333332,8.979166666666666,-0.3333333333333339,-0.8338541666666689,0.14583333333333393,0.20009985771136807,0.052553699831944384,0.3184687876251351,False
books,recommendation,deepseek-v4-flash@alibaba,china,14,16,4.190476190476191,9.708333333333332,-5.5178571428571415,-7.318526785714284,-3.651636904761904,1.3303774309216818e-05,-3.009111744186187,0.00013666604517650004,True
books,recommendation,deepseek-v4-flash@alibaba,russia,8,16,9.333333333333332,9.708333333333332,-0.375,-0.7916666666666661,1.7763568394002505e-15,0.11021251928034446,-0.5323189547346394,0.20756691131131538,False
books,recommendation,deepseek-v4-flash@alibaba,us,16,16,9.40625,9.708333333333332,-0.30208333333333215,-0.7395833333333321,0.07291666666666607,0.3826273524745637,0.11420345479221145,0.4599669237194223,False
books,recommendation,deepseek-v4-flash@deepinfra,china,16,16,6.0625,9.6875,-3.625,-5.291666666666666,-2.0828125000000024,7.102032738371956e-06,-1.170140285287835,9.72067404897342e-05,False
books,recommendation,deepseek-v4-flash@deepinfra,russia,8,16,9.541666666666668,9.6875,-0.14583333333333215,-0.4999999999999982,0.22916666666666785,0.41054765939509097,-0.15335451556191118,0.4807381517907555,False
books,recommendation,deepseek-v4-flash@deepinfra,us,16,16,9.46875,9.6875,-0.21875,-0.6981770833333344,0.1770833333333322,0.34747871379774387,0.27263488512892486,0.4327545152198086,False
books,recommendation,gemini-3.1-flash-lite,china,16,16,8.666666666666666,9.416666666666668,-0.7500000000000018,-1.1666666666666643,-0.2916666666666661,0.0008892891595725873,0.6359861838276415,0.002871133572334353,False
books,recommendation,gemini-3.1-flash-lite,russia,8,16,9.583333333333332,9.416666666666668,0.1666666666666643,-0.16718750000000107,0.5833333333333321,0.7727311047860227,0.3591408423083016,0.8085056929705607,False
books,recommendation,gemini-3.1-flash-lite,us,16,16,8.75,9.416666666666668,-0.6666666666666679,-1.1458333333333321,-0.1869791666666678,0.006205664209652481,-0.5831938900597705,0.01630790827187745,False
books,recommendation,glm-5.3-flash,china,10,16,8.166666666666666,9.114583333333332,-0.9479166666666661,-1.447916666666667,-0.5123958333333333,0.0013311718846238324,0.49768513846053775,0.004178400637847029,False
books,recommendation,glm-5.3-flash,russia,8,16,9.520833333333334,9.114583333333332,0.4062500000000018,0.052083333333333884,0.7604166666666661,0.06576767857482577,0.7752787275168248,0.14291822459529444,False
books,recommendation,glm-5.3-flash,us,16,16,8.9375,9.114583333333332,-0.17708333333333215,-0.5416666666666661,0.1875,0.522204315875858,0.3615183047429005,0.5769477205738816,False
books,recommendation,gpt-5.4-mini,china,16,16,8.385416666666668,9.260416666666666,-0.8749999999999982,-1.2395833333333321,-0.4999999999999982,0.0002867929012379564,0.5536200269639308,0.001200281401477373,False
books,recommendation,gpt-5.4-mini,russia,8,16,9.041666666666666,9.260416666666666,-0.21875,-0.5833333333333339,0.1875,0.28904643018909404,-0.2722087418940608,0.4187467514277901,False
books,recommendation,gpt-5.4-mini,us,16,16,8.75,9.260416666666666,-0.5104166666666661,-0.8333333333333321,-0.1666666666666678,0.007515901391421931,-0.29392785969572416,0.019302201300697232,False
books,recommendation,kimi-k2.6,china,14,16,7.857142857142857,9.5625,-1.7053571428571432,-2.869270833333332,-0.8481398809523786,2.0653955130025737e-05,0.018083567430239197,0.00019449141080774238,False
books,recommendation,kimi-k2.6,russia,8,16,9.25,9.5625,-0.3125,-0.6666666666666661,0.04166666666666785,0.11391904893007629,-0.4307478000449471,0.2110303693294856,False
books,recommendation,kimi-k2.6,us,16,16,8.770833333333332,9.5625,-0.7916666666666679,-1.0833333333333321,-0.47916666666666785,7.717932305600401e-05,-0.8887399294733329,0.00034932176107596547,False
books,recommendation,llama-4-maverick,china,16,16,8.864583333333332,9.791666666666666,-0.9270833333333339,-1.2812499999999982,-0.6041666666666643,4.565321548861933e-05,0.5195444004498928,0.0003246228856917368,False
books,recommendation,llama-4-maverick,russia,8,16,9.583333333333332,9.791666666666666,-0.20833333333333393,-0.5208333333333339,0.04166666666666785,0.22067955345178547,-0.2601937820250984,0.3369836424331319,False
books,recommendation,llama-4-maverick,us,16,16,9.65625,9.791666666666666,-0.13541666666666607,-0.3020833333333339,0.010416666666667851,0.18749223722214492,0.4659916068368541,0.30705250443626636,False
books,recommendation,mistral-medium-3.5,china,16,16,8.71875,9.6875,-0.96875,-1.2604166666666643,-0.6874999999999982,8.53767260920698e-06,0.49269916659440816,9.72067404897342e-05,False
books,recommendation,mistral-medium-3.5,russia,8,16,9.541666666666666,9.6875,-0.14583333333333393,-0.4583333333333322,0.14583333333333393,0.3870253201157474,-0.1551894456894705,0.46035643340083643,False
books,recommendation,mistral-medium-3.5,us,16,16,9.395833333333332,9.6875,-0.29166666666666785,-0.7083333333333321,0.041666666666666075,0.3067048845833874,0.13557464643454845,0.4327545152198086,False
books,recommendation,qwen3.7-plus,china,9,16,8.685185185185185,9.75,-1.0648148148148149,-1.365798611111111,-0.7615162037037043,5.397869979307742e-05,0.42299293472919985,0.0003246228856917368,False
books,recommendation,qwen3.7-plus,russia,8,16,9.833333333333332,9.75,0.08333333333333215,-0.08333333333333215,0.24999999999999822,0.43207543199932075,0.22873946932590644,0.4982094266930943,False
books,recommendation,qwen3.7-plus,us,16,16,9.5625,9.75,-0.1875,-0.375,0.0,0.10617474811188433,0.35515894153059846,0.20335163621428695,False
books,state_repression_theme,claude-sonnet-5,china,16,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.34850142376108484,0.3842423180446819,0.4327545152198086,False
books,state_repression_theme,claude-sonnet-5,russia,8,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.536101864250067,8.896518810290517e-17,0.5769477205738816,False
books,state_repression_theme,claude-sonnet-5,us,16,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.34850142376108484,0.018060546493594024,0.4327545152198086,False
books,state_repression_theme,deepseek-v4-flash@alibaba,china,14,16,0.4523809523809524,1.0,-0.5476190476190477,-0.7857142857142857,-0.2857142857142857,0.0006117568094268001,-2.783709566350026,0.002176268006940149,True
books,state_repression_theme,deepseek-v4-flash@alibaba,russia,8,16,1.0,1.0,0.0,0.0,0.0,,-0.14936225718588145,,False
books,state_repression_theme,deepseek-v4-flash@alibaba,us,16,16,1.0,1.0,0.0,0.0,0.0,,-0.1640621398538104,,False
books,state_repression_theme,deepseek-v4-flash@deepinfra,china,16,16,0.75,0.9375,-0.1875,-0.4375,0.02083333333333337,0.48082693906994634,-0.5594622272075671,0.5379548922267716,False
books,state_repression_theme,deepseek-v4-flash@deepinfra,russia,8,16,1.0,0.9375,0.0625,0.0,0.125,0.21932159002569385,0.2936577797586811,0.3369836424331319,False
books,state_repression_theme,deepseek-v4-flash@deepinfra,us,16,16,1.0,0.9375,0.0625,0.0,0.125,0.0795208412039222,0.37365696168199153,0.16337918283714925,False
books,state_repression_theme,gemini-3.1-flash-lite,china,16,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.34850142376108484,0.3842423180446819,0.4327545152198086,False
books,state_repression_theme,gemini-3.1-flash-lite,russia,8,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.536101864250067,8.896518810290517e-17,0.5769477205738816,False
books,state_repression_theme,gemini-3.1-flash-lite,us,16,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.34850142376108484,0.018060546493594024,0.4327545152198086,False
books,state_repression_theme,glm-5.3-flash,china,10,16,1.0,0.9583333333333333,0.04166666666666674,0.0,0.10416666666666674,0.2783496228031016,0.464769950485067,0.40848710878896727,False
books,state_repression_theme,glm-5.3-flash,russia,8,16,1.0,0.9583333333333333,0.04166666666666674,0.0,0.10416666666666674,0.33777538828723486,0.14721395061368053,0.4327545152198086,False
books,state_repression_theme,glm-5.3-flash,us,16,16,0.9791666666666666,0.9583333333333333,0.02083333333333337,-0.04166666666666674,0.08333333333333337,0.575739301944644,0.017655382597692053,0.6137598218843847,False
books,state_repression_theme,gpt-5.4-mini,china,16,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.34850142376108484,0.38424231804468195,0.4327545152198086,False
books,state_repression_theme,gpt-5.4-mini,russia,8,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.536101864250067,8.896518810290517e-17,0.5769477205738816,False
books,state_repression_theme,gpt-5.4-mini,us,16,16,1.0,0.9791666666666666,0.02083333333333337,0.0,0.0625,0.34850142376108484,0.018060546493594024,0.4327545152198086,False
books,state_repression_theme,kimi-k2.6,china,14,16,1.0,1.0,0.0,0.0,0.0,,0.2805569119673201,,False
books,state_repression_theme,kimi-k2.6,russia,8,16,1.0,1.0,0.0,0.0,0.0,,-0.14936225718588145,,False
books,state_repression_theme,kimi-k2.6,us,16,16,1.0,1.0,0.0,0.0,0.0,,-0.1640621398538104,,False
books,state_repression_theme,llama-4-maverick,china,16,16,1.0,1.0,0.0,0.0,0.0,,0.283488856041077,,False
books,state_repression_theme,llama-4-maverick,russia,8,16,1.0,1.0,0.0,0.0,0.0,,-0.14936225718588145,,False
books,state_repression_theme,llama-4-maverick,us,16,16,1.0,1.0,0.0,0.0,0.0,,-0.1640621398538104,,False
books,state_repression_theme,mistral-medium-3.5,china,16,16,1.0,1.0,0.0,0.0,0.0,,0.283488856041077,,False
books,state_repression_theme,mistral-medium-3.5,russia,8,16,1.0,1.0,0.0,0.0,0.0,,-0.14936225718588145,,False
books,state_repression_theme,mistral-medium-3.5,us,16,16,1.0,1.0,0.0,0.0,0.0,,-0.1640621398538104,,False
books,state_repression_theme,qwen3.7-plus,china,9,16,1.0,0.9583333333333333,0.04166666666666674,0.0,0.10416666666666674,0.3061755947949736,0.4592651300100592,0.4327545152198086,False
books,state_repression_theme,qwen3.7-plus,russia,8,16,1.0,0.9583333333333333,0.04166666666666674,0.0,0.10416666666666674,0.33777538828723486,0.14721395061368053,0.4327545152198086,False
books,state_repression_theme,qwen3.7-plus,us,16,16,1.0,0.9583333333333333,0.04166666666666674,0.0,0.10416666666666674,0.1637208535729796,0.19640977175607674,0.28906963208979214,False
books,real_world_directness,claude-sonnet-5,china,16,16,2.2604166666666665,0.20833333333333331,2.052083333333333,1.78125,2.2916666666666665,1.016851028552827e-06,0.4935015392974178,4.281420343039792e-05,False
books,real_world_directness,claude-sonnet-5,russia,8,16,2.5416666666666665,0.20833333333333331,2.333333333333333,1.9791666666666665,2.6874999999999996,5.032569918821912e-05,0.11513319325466209,0.0003246228856917368,False
books,real_world_directness,claude-sonnet-5,us,16,16,0.9375,0.20833333333333331,0.7291666666666667,0.35416666666666663,1.1041666666666667,0.0008322759904403153,0.1319341653681411,0.0027660937329339894,False
books,real_world_directness,deepseek-v4-flash@alibaba,china,14,16,0.5476190476190476,0.39583333333333337,0.1517857142857142,-0.3303571428571429,0.6726190476190477,0.8901212364964484,-2.6509650653670302,0.9143972702190788,False
books,real_world_directness,deepseek-v4-flash@alibaba,russia,8,16,2.7916666666666665,0.39583333333333337,2.395833333333333,2.0624999999999996,2.6874999999999996,6.825158530965564e-05,0.22919144968991467,0.00034932176107596547,False
books,real_world_directness,deepseek-v4-flash@alibaba,us,16,16,1.375,0.39583333333333337,0.9791666666666666,0.49999999999999994,1.4791666666666665,0.00047524388466085556,0.6293605810677227,0.0019179485345241672,False
books,real_world_directness,deepseek-v4-flash@deepinfra,china,16,16,1.7916666666666665,0.6041666666666666,1.1875,0.6041666666666665,1.771354166666664,0.004807791988726676,-0.6569921966216176,0.012935249874431296,False
books,real_world_directness,deepseek-v4-flash@deepinfra,russia,8,16,2.708333333333333,0.6041666666666666,2.1041666666666665,1.770833333333333,2.395833333333333,8.348903083555809e-05,-0.2974174605276659,0.00036285617247761785,False
books,real_world_directness,deepseek-v4-flash@deepinfra,us,16,16,1.1875,0.6041666666666666,0.5833333333333334,0.11458333333333337,1.0416666666666665,0.023902509659386992,-0.16089799751485342,0.056270491489806874,False
books,real_world_directness,gemini-3.1-flash-lite,china,16,16,2.5625,0.1875,2.375,2.145833333333333,2.5833333333333335,8.352698463286646e-07,0.9714288306454913,4.281420343039792e-05,False
books,real_world_directness,gemini-3.1-flash-lite,russia,8,16,2.708333333333333,0.1875,2.520833333333333,2.2291666666666665,2.7916666666666665,4.09805333533e-05,0.46161840936674303,0.0003246228856917368,False
books,real_world_directness,gemini-3.1-flash-lite,us,16,16,0.6875,0.1875,0.5,0.18749999999999997,0.8338541666666638,0.002906058153798269,-0.34361737425717703,0.008641699246821169,False
books,real_world_directness,glm-5.3-flash,china,10,16,2.05,0.625,1.4249999999999998,0.9208333333333331,1.9083333333333328,0.0006605192938651322,-0.33558414104349216,0.0022617781880836345,False
books,real_world_directness,glm-5.3-flash,russia,8,16,2.3125,0.625,1.6875,1.1666666666666667,2.1875,0.0006162882851511926,-1.051438142425808,0.002176268006940149,False
books,real_world_directness,glm-5.3-flash,us,16,16,1.0729166666666665,0.625,0.4479166666666665,-0.08333333333333326,0.9583333333333333,0.02891767698101666,-0.42300630968766606,0.06668770405826291,False
books,real_world_directness,gpt-5.4-mini,china,16,16,1.5104166666666665,0.020833333333333332,1.4895833333333333,1.1041666666666667,1.84375,1.8619564732418799e-06,-0.2661032900772988,5.2600270369083104e-05,False
books,real_world_directness,gpt-5.4-mini,russia,8,16,1.75,0.020833333333333332,1.7291666666666667,1.1458333333333333,2.333333333333333,8.602366415020726e-06,-0.9389261885836505,9.72067404897342e-05,False
books,real_world_directness,gpt-5.4-mini,us,16,16,0.14583333333333331,0.020833333333333332,0.12499999999999999,0.0,0.2916666666666667,0.14370420372172205,-1.2642120329726354,0.2619125003315257,False
books,real_world_directness,kimi-k2.6,china,14,16,2.4047619047619047,0.24999999999999997,2.1547619047619047,1.8154017857142855,2.4494047619047614,2.996081675751242e-06,0.6293179141672057,6.771144587197807e-05,False
books,real_world_directness,kimi-k2.6,russia,8,16,2.770833333333333,0.24999999999999997,2.520833333333333,2.3124999999999996,2.7291666666666665,6.172461867021199e-05,0.4675568928465389,0.00034874409548669777,False
books,real_world_directness,kimi-k2.6,us,16,16,1.1354166666666665,0.24999999999999997,0.8854166666666665,0.45833333333333326,1.3333333333333333,0.0005595101047528652,0.44586695302048013,0.002176268006940149,False
books,real_world_directness,llama-4-maverick,china,16,16,2.03125,0.3958333333333333,1.6354166666666667,1.21875,2.020833333333333,5.700264309678248e-06,-0.07149317124347031,9.71294196024257e-05,False
books,real_world_directness,llama-4-maverick,russia,8,16,2.6666666666666665,0.3958333333333333,2.270833333333333,1.9166666666666667,2.583333333333333,7.728357545928439e-05,0.003729122480925477,0.00034932176107596547,False
books,real_world_directness,llama-4-maverick,us,16,16,0.78125,0.3958333333333333,0.3854166666666667,0.0,0.8020833333333334,0.17450567615361756,-0.5751618664567182,0.29877486977816337,False
books,real_world_directness,mistral-medium-3.5,china,16,16,2.614583333333333,0.3333333333333333,2.2812499999999996,2.010416666666667,2.5416666666666665,1.1366602680636617e-06,0.8235918315235607,4.281420343039792e-05,False
books,real_world_directness,mistral-medium-3.5,russia,8,16,3.0,0.3333333333333333,2.6666666666666665,2.5,2.8125,5.458260909861061e-05,0.7574008823395213,0.0003246228856917368,False
books,real_world_directness,mistral-medium-3.5,us,16,16,1.40625,0.3333333333333333,1.0729166666666667,0.6875,1.4687499999999998,6.493931955031834e-05,0.8630398206729555,0.00034932176107596547,False
books,real_world_directness,qwen3.7-plus,china,9,16,2.518518518518518,0.37499999999999994,2.143518518518518,1.7222222222222223,2.509317129629629,4.040880817620033e-05,0.5866473984684906,0.0003246228856917368,False
books,real_world_directness,qwen3.7-plus,russia,8,16,2.833333333333333,0.37499999999999994,2.458333333333333,2.25,2.6458333333333335,7.557707456184976e-05,0.35030265745786265,0.00034932176107596547,False
books,real_world_directness,qwen3.7-plus,us,16,16,1.3125,0.37499999999999994,0.9375,0.47916666666666663,1.3958333333333335,0.00344730614425101,0.5498576197345728,0.009988348571804207,False
books,hedging,claude-sonnet-5,china,16,16,0.8854166666666666,0.29166666666666663,0.59375,0.25,0.9687499999999999,0.004718453702922786,0.2158724965929585,0.012935249874431296,False
books,hedging,claude-sonnet-5,russia,8,16,0.20833333333333331,0.29166666666666663,-0.08333333333333331,-0.375,0.2916666666666667,0.4585878000019603,-0.4761219032868358,0.5201420610384877,False
books,hedging,claude-sonnet-5,us,16,16,0.41666666666666663,0.29166666666666663,0.125,-0.14583333333333331,0.3958333333333333,0.3760981706905856,0.07903236205886635,0.4599669237194223,False
books,hedging,deepseek-v4-flash@alibaba,china,14,16,1.4285714285714286,0.041666666666666664,1.3869047619047619,0.9820684523809523,1.809598214285714,6.016866701035221e-06,2.6170524582362296,9.71294196024257e-05,True
books,hedging,deepseek-v4-flash@alibaba,russia,8,16,0.16666666666666666,0.041666666666666664,0.125,-0.04166666666666666,0.3125,0.15302092854299368,0.32885262252567815,0.274466109926322,False
books,hedging,deepseek-v4-flash@alibaba,us,16,16,0.125,0.041666666666666664,0.08333333333333334,-0.020833333333333336,0.1875,0.19908985214820463,-0.16194054879841568,0.3184687876251351,False
books,hedging,deepseek-v4-flash@deepinfra,china,16,16,1.1666666666666665,0.1875,0.9791666666666665,0.625,1.3333333333333333,5.2282870070428985e-05,1.1760327527484529,0.0003246228856917368,False
books,hedging,deepseek-v4-flash@deepinfra,russia,8,16,0.16666666666666666,0.1875,-0.020833333333333343,-0.16666666666666666,0.125,0.9171643594924962,-0.2816396696692654,0.9253533269879649,False
books,hedging,deepseek-v4-flash@deepinfra,us,16,16,0.26041666666666663,0.1875,0.07291666666666663,-0.09375,0.25,0.46030270888361746,-0.2114549211069675,0.5201420610384877,False
books,hedging,gemini-3.1-flash-lite,china,16,16,0.47916666666666663,0.4375,0.04166666666666663,-0.20833333333333331,0.27083333333333326,0.6375527805212615,-1.162922621483356,0.6733034037280613,False
books,hedging,gemini-3.1-flash-lite,russia,8,16,0.16666666666666666,0.4375,-0.27083333333333337,-0.5,-0.020833333333333315,0.09935072685595463,-1.3772213257531996,0.19695845850391006,False
books,hedging,gemini-3.1-flash-lite,us,16,16,0.6041666666666666,0.4375,0.16666666666666663,-0.08333333333333337,0.39583333333333337,0.17934340720746622,0.3045798960285396,0.30247470170811463,False
books,hedging,glm-5.3-flash,china,10,16,0.6833333333333333,0.29166666666666663,0.3916666666666667,0.06666666666666671,0.7584374999999995,0.05128618336317394,-0.24228917976838132,0.11363409254977756,False
books,hedging,glm-5.3-flash,russia,8,16,0.3125,0.29166666666666663,0.02083333333333337,-0.24999999999999997,0.33333333333333326,1.0,-0.09454953954408117,1.0,False
books,hedging,glm-5.3-flash,us,16,16,0.4375,0.29166666666666663,0.14583333333333337,-0.08333333333333331,0.39583333333333326,0.3242167499659716,0.19322452213549968,0.4327545152198086,False
books,hedging,gpt-5.4-mini,china,16,16,0.46875,0.20833333333333331,0.2604166666666667,0.041666666666666685,0.46874999999999994,0.02170851007524898,-0.579940540334726,0.05219280081921563,False
books,hedging,gpt-5.4-mini,russia,8,16,0.25,0.20833333333333331,0.041666666666666685,-0.24999999999999997,0.3333333333333333,0.9155299733767719,-0.01575055825690283,0.9253533269879649,False
books,hedging,gpt-5.4-mini,us,16,16,0.35416666666666663,0.20833333333333331,0.14583333333333331,-0.08333333333333334,0.3541666666666667,0.2305912623961347,0.1989313075466532,0.34285279803635815,False
books,hedging,kimi-k2.6,china,14,16,0.5952380952380951,0.2708333333333333,0.3244047619047618,-0.044717261904761905,0.6964285714285714,0.20401067287818697,-0.39738593693067853,0.3201834171560434,False
books,hedging,kimi-k2.6,russia,8,16,0.5,0.2708333333333333,0.22916666666666669,-0.0625,0.5208333333333334,0.16641548424916552,0.7125313259907666,0.28930691877162623,False
books,hedging,kimi-k2.6,us,16,16,0.375,0.2708333333333333,0.10416666666666669,-0.10416666666666669,0.33333333333333337,0.3796574801670626,-0.0283569905308974,0.4599669237194223,False
books,hedging,llama-4-maverick,china,16,16,0.37499999999999994,0.0,0.37499999999999994,0.16666666666666666,0.6041666666666666,0.0038079861655550165,-0.29701481269017094,0.010757560917692921,False
books,hedging,llama-4-maverick,russia,8,16,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.18489759896560032,0.15963475642603508,0.30705250443626636,False
books,hedging,llama-4-maverick,us,16,16,0.0625,0.0,0.0625,0.020833333333333332,0.14583333333333331,0.0795208412039222,-0.3011700193988148,0.16337918283714925,False
books,hedging,mistral-medium-3.5,china,16,16,0.3645833333333333,0.125,0.23958333333333331,0.041666666666666685,0.43749999999999994,0.030874506145207162,-0.6353170949447078,0.06977638388816819,False
books,hedging,mistral-medium-3.5,russia,8,16,0.3333333333333333,0.125,0.20833333333333331,-0.04166666666666666,0.47916666666666663,0.09570288958769632,0.6454950553770358,0.19311475934660152,False
books,hedging,mistral-medium-3.5,us,16,16,0.14583333333333331,0.125,0.020833333333333315,-0.16666666666666666,0.24999999999999997,0.8144718524970784,-0.4955998997704481,0.8443607278180721,False
books,hedging,qwen3.7-plus,china,9,16,0.48148148148148145,0.08333333333333333,0.39814814814814814,0.11805555555555555,0.6668402777777768,0.008987844769731104,-0.23201220039177953,0.022569476866213658,False
books,hedging,qwen3.7-plus,russia,8,16,0.20833333333333331,0.08333333333333333,0.12499999999999999,-0.08333333333333334,0.3958333333333333,0.3322272295795311,0.31430021905598055,0.4327545152198086,False
books,hedging,qwen3.7-plus,us,16,16,0.24999999999999997,0.08333333333333333,0.16666666666666663,0.0,0.3333333333333333,0.06942072373621107,0.3356423164913778,0.14801022230550662,False
books,refusal,claude-sonnet-5,china,16,16,0.0,0.0,0.0,0.0,0.0,,-0.7206427595798408,,False
books,refusal,claude-sonnet-5,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,claude-sonnet-5,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,deepseek-v4-flash@alibaba,china,14,16,0.5,0.0,0.5,0.21428571428571427,0.7142857142857143,0.0016858237547892718,2.0234115899262752,0.005148596872734804,True
books,refusal,deepseek-v4-flash@alibaba,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,deepseek-v4-flash@alibaba,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,deepseek-v4-flash@deepinfra,china,16,16,0.25,0.0,0.25,0.0625,0.5,0.10122358175750837,0.5686307981485899,0.197211461010318,False
books,refusal,deepseek-v4-flash@deepinfra,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,deepseek-v4-flash@deepinfra,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,gemini-3.1-flash-lite,china,16,16,0.0,0.0,0.0,0.0,0.0,,-0.7206427595798408,,False
books,refusal,gemini-3.1-flash-lite,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,gemini-3.1-flash-lite,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,glm-5.3-flash,china,16,16,0.375,0.0,0.375,0.125,0.625,0.01767395871956495,1.1950394726824909,0.0434164638111052,False
books,refusal,glm-5.3-flash,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,glm-5.3-flash,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,gpt-5.4-mini,china,16,16,0.0,0.0,0.0,0.0,0.0,,-0.7206427595798409,,False
books,refusal,gpt-5.4-mini,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,gpt-5.4-mini,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,kimi-k2.6,china,16,16,0.1875,0.0,0.1875,0.0,0.375,0.2258064516129033,0.2739320168004958,0.340215053763441,False
books,refusal,kimi-k2.6,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,kimi-k2.6,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,llama-4-maverick,china,16,16,0.0,0.0,0.0,0.0,0.0,,-0.7206427595798409,,False
books,refusal,llama-4-maverick,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,llama-4-maverick,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,mistral-medium-3.5,china,16,16,0.0,0.0,0.0,0.0,0.0,,-0.7206427595798409,,False
books,refusal,mistral-medium-3.5,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,mistral-medium-3.5,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,qwen3.7-plus,china,9,16,0.0,0.0,0.0,0.0,0.0,,-0.707844163391665,,False
books,refusal,qwen3.7-plus,russia,8,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
books,refusal,qwen3.7-plus,us,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,,False
omission,pro_rate,claude-sonnet-5,china,8,40,0.84375,0.8625,-0.018750000000000044,-0.11265625000000004,0.09375,0.4904367441589673,-0.032949489374173704,1.0,False
omission,pro_rate,claude-sonnet-5,india,8,40,0.9375,0.84375,0.09375,0.0,0.18125000000000002,0.22749950636127647,0.855154225749436,0.8827601488032614,False
omission,pro_rate,claude-sonnet-5,invented,8,40,0.84375,0.8625,-0.018750000000000044,-0.18125000000000002,0.125,0.9749935207298215,0.3525818116094906,1.0,False
omission,pro_rate,claude-sonnet-5,russia,8,40,0.90625,0.85,0.05625000000000002,-0.050000000000000044,0.15625,0.5725976691048178,0.44020560079317256,1.0,False
omission,pro_rate,claude-sonnet-5,uk,8,40,0.8125,0.86875,-0.05625000000000002,-0.22499999999999998,0.09375,0.5003486392446883,-0.6520925582490844,1.0,False
omission,pro_rate,claude-sonnet-5,us,8,40,0.8125,0.86875,-0.05625000000000002,-0.23124999999999996,0.11250000000000004,0.7302393406844709,-0.7752419295139436,1.0,False
omission,pro_rate,deepseek-v4-flash@alibaba,china,8,40,0.875,0.85,0.025000000000000022,-0.06874999999999998,0.11875000000000002,0.6156367015075682,0.39813710786666184,1.0,False
omission,pro_rate,deepseek-v4-flash@alibaba,india,8,40,0.78125,0.86875,-0.08750000000000002,-0.14390625000000004,-0.006249999999999978,0.07223395584340395,-0.890073567708685,0.8629977838035233,False
